_type,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1410343422318333955,2021-06-30 21:04:09+00:00,@BlackKrystel @ChaseClaypool Suddenly I’m in the mood for karaage 🍗 thanks for spending the day with us 😍,@BlackKrystel @ChaseClaypool Suddenly I’m in the mood for karaage 🍗 thanks for spending the day with us 😍,1410343422318333955,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",5,1,3,0,1410340693315293194,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.4103406933152932e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'BlackKrystel', 'id': 58930815, 'displayname': 'BlackKrystel', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/BlackKrystel'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'BlackKrystel', 'id': 58930815, 'displayname': 'BlackKrystel', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/BlackKrystel'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'ChaseClaypool', 'id': 840969061, 'displayname': 'Chase Claypool', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/ChaseClaypool'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1410317652308987907,2021-06-30 19:21:45+00:00,"There’s so much to do when you visit a city like NYC. Great food, amazing landmarks, and when you meet with the right people, an epic game match. Watch @chaseclaypool take on the Big Apple with the help of @blackkrystel on our YouTube! 

https://t.co/76LI9bbguy https://t.co/OcuNVe80CW","There’s so much to do when you visit a city like NYC. Great food, amazing landmarks, and when you meet with the right people, an epic game match. Watch @chaseclaypool take on the Big Apple with the help of @blackkrystel on our YouTube! 

youtu.be/y-JmwsYEHrI https://t.co/OcuNVe80CW",1410317652308987907,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",58,3,37,4,1410317652308987907,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://youtu.be/y-JmwsYEHrI'],['https://t.co/76LI9bbguy'],"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1410317602296041481/pu/img/SOYvIRPSUiy6BvOz.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1410317602296041481/pu/vid/720x900/BwUIbUJEYmd5OBzM.mp4?tag=12', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1410317602296041481/pu/vid/320x400/PbQrlK-tysn3FwGq.mp4?tag=12', 'bitrate': 632000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1410317602296041481/pu/vid/480x600/uwZpsn5VsalUa5Fu.mp4?tag=12', 'bitrate': 950000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1410317602296041481/pu/pl/0o8V0jkb5_jHRoBN.m3u8?tag=12&container=fmp4', 'bitrate': None}], 'duration': 29.697, 'views': 14291}]",,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'ChaseClaypool', 'id': 840969061, 'displayname': 'Chase Claypool', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/ChaseClaypool'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'BlackKrystel', 'id': 58930815, 'displayname': 'BlackKrystel', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/BlackKrystel'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1407796209348009984,2021-06-23 20:22:26+00:00,its not everyday you see an nfl player 🏈 and a dancer 💃 team up for a tiktok video… 🔥 @ChaseClaypool @sjbleauofficial 👀 https://t.co/RWOb7RW6KA,its not everyday you see an nfl player 🏈 and a dancer 💃 team up for a tiktok video… 🔥 @ChaseClaypool @sjbleauofficial 👀 youtu.be/19tkcwGN_pY,1407796209348009984,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",30,0,22,1,1407796209348009984,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://youtu.be/19tkcwGN_pY'],['https://t.co/RWOb7RW6KA'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'ChaseClaypool', 'id': 840969061, 'displayname': 'Chase Claypool', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/ChaseClaypool'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'sjbleauofficial', 'id': 1285950481643327490, 'displayname': 'sjbleau', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/sjbleauofficial'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1407497109365047300,2021-06-23 00:33:55+00:00,@jchatterleyCNN @jlanzone *searches through my tiktok for my cutest video*,@jchatterleyCNN @jlanzone *searches through my tiktok for my cutest video*,1407497109365047300,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",2,0,6,0,1407411255053332482,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.4074112550533325e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'jchatterleyCNN', 'id': 497262990, 'displayname': 'Julia Chatterley', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/jchatterleyCNN'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'jchatterleyCNN', 'id': 497262990, 'displayname': 'Julia Chatterley', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/jchatterleyCNN'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'jlanzone', 'id': 19919350, 'displayname': 'Jim Lanzone', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/jlanzone'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1384606185115070469,2021-04-20 20:33:33+00:00,@FallonTonight @BTS_twt ¿ontas?,@FallonTonight @BTS_twt ¿ontas?,1384606185115070469,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",5,0,2,1,1384351625125535745,pt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.3843516251255357e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'FallonTonight', 'id': 19777398, 'displayname': 'The Tonight Show', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/FallonTonight'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'FallonTonight', 'id': 19777398, 'displayname': 'The Tonight Show', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/FallonTonight'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'BTS_twt', 'id': 335141638, 'displayname': '방탄소년단', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/BTS_twt'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1382435143718162437,2021-04-14 20:46:37+00:00,@Tess_Holliday Hi Tess! We've DM'd you on Instagram to help!,@Tess_Holliday Hi Tess! We've DM'd you on Instagram to help!,1382435143718162437,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",8,1,0,0,1382429071485726720,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.3824290714857267e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tess_Holliday', 'id': 20122661, 'displayname': 'Tess H🍒lliday', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Tess_Holliday'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'Tess_Holliday', 'id': 20122661, 'displayname': 'Tess H🍒lliday', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Tess_Holliday'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1381995790932008966,2021-04-13 15:40:47+00:00,@goodbeanaltalt I;m thinking about thos beans,@goodbeanaltalt I;m thinking about thos beans,1381995790932008966,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",2,3,40,0,1381994873553874949,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.381995574472405e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'goodbeanaltalt', 'id': 1101971737263120384, 'displayname': 'beans after dark after dark', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/goodbeanaltalt'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'goodbeanaltalt', 'id': 1101971737263120384, 'displayname': 'beans after dark after dark', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/goodbeanaltalt'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1381995332549148679,2021-04-13 15:38:58+00:00,@goodbeanaltalt can we kiss,@goodbeanaltalt can we kiss,1381995332549148679,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",2,0,184,0,1381994873553874949,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.381994873553875e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'goodbeanaltalt', 'id': 1101971737263120384, 'displayname': 'beans after dark after dark', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/goodbeanaltalt'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'goodbeanaltalt', 'id': 1101971737263120384, 'displayname': 'beans after dark after dark', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/goodbeanaltalt'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1381754335487528965,2021-04-12 23:41:19+00:00,it's a match! 🔥🔥 https://t.co/2Y1WdZQX2n,it's a match! 🔥🔥 twitter.com/wsjCMO/status/…,1381754335487528965,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",167,21,113,3,1381754335487528965,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://twitter.com/wsjCMO/status/1381694803587567617'],['https://t.co/2Y1WdZQX2n'],,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/wsjCMO/status/1381694803587567617', 'date': '2021-04-12T19:44:46+00:00', 'content': 'Tinder hired a former Pizza Hut and P&amp;G marketer to help attract more users as in-person dating picks up again\xa0 https://t.co/IAgEtbCJDt', 'renderedContent': 'Tinder hired a former Pizza Hut and P&amp;G marketer to help attract more users as in-person dating picks up again\xa0 on.wsj.com/3g3urE2', 'id': 1381694803587567617, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'wsjCMO', 'id': 28163914, 'displayname': 'CMO Today', 'description': ""Marketing, advertising and media news, tailored for chief marketing officers, from The Wall Street Journal's CMO Today."", 'rawDescription': ""Marketing, advertising and media news, tailored for chief marketing officers, from The Wall Street Journal's CMO Today."", 'descriptionUrls': None, 'verified': False, 'created': '2009-04-01T18:39:38+00:00', 'followersCount': 62431, 'friendsCount': 37, 'statusesCount': 23770, 'favouritesCount': 17, 'listedCount': 2790, 'mediaCount': 952, 'location': 'New York, NY', 'protected': False, 'linkUrl': 'http://www.wsj.com/news/cmo-today', 'linkTcourl': 'http://t.co/PCxmfukGbK', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/954307286775812097/ELPHMJ1r_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/28163914/1516014832', 'label': None, 'url': 'https://twitter.com/wsjCMO'}, 'replyCount': 3, 'retweetCount': 2, 'likeCount': 9, 'quoteCount': 4, 'conversationId': 1381694803587567617, 'lang': 'en', 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'sourceUrl': 'http://www.socialflow.com', 'sourceLabel': 'SocialFlow', 'outlinks': ['https://on.wsj.com/3g3urE2'], 'tcooutlinks': ['https://t.co/IAgEtbCJDt'], 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tinder/status/1377384592307482626,2021-03-31 22:17:32+00:00,@Bomanizer i gotchu,@Bomanizer i gotchu,1377384592307482626,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tinder', 'id': 625298957, 'displayname': 'Tinder', 'description': 'ur current flame ❤️\u200d🔥 (18+)', 'rawDescription': 'ur current flame ❤️\u200d🔥 (18+)', 'descriptionUrls': None, 'verified': True, 'created': '2012-07-03T05:56:23+00:00', 'followersCount': 207085, 'friendsCount': 280, 'statusesCount': 12535, 'favouritesCount': 30740, 'listedCount': 716, 'mediaCount': 1965, 'location': 'Los Angeles', 'protected': False, 'linkUrl': 'https://youtube.com/c/Tinder', 'linkTcourl': 'https://t.co/QTEM6rELdj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407789460335382531/hWIzi8ny_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/625298957/1625167317', 'label': None, 'url': 'https://twitter.com/Tinder'}",3,0,3,0,1377378514928726017,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.377382640479785e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Bomanizer', 'id': 406567601, 'displayname': 'Bojito', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Bomanizer'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'Bomanizer', 'id': 406567601, 'displayname': 'Bojito', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Bomanizer'}]",,,,
